# frame_id,track_id,center_x,center_y
150,1,1032.0,561.0
160,1,1074.0,553.0
170,1,1108.0,549.0
180,1,1116.0,557.0
190,1,1092.0,571.0
200,1,1063.0,581.0
210,1,1072.0,593.0
220,1,1109.0,600.0
230,1,1151.0,601.0
240,1,1157.0,589.0
250,1,1120.0,565.0
260,1,1060.0,545.0
270,1,1005.0,530.0
280,1,967.0,513.0
290,1,946.0,497.0
300,1,941.0,471.0
310,1,954.0,425.0
320,1,988.0,381.0
330,1,1021.0,365.0
340,1,1027.0,369.0
350,1,1002.0,387.0
360,1,962.0,405.0
370,1,900.0,398.0
380,1,819.0,332.0
390,1,735.0,250.0
400,1,673.0,194.0
410,1,651.0,186.0
420,1,651.0,207.0
430,1,645.0,226.0
440,1,632.0,237.0
450,1,629.0,242.0
460,1,635.0,253.0
470,1,652.0,280.0
480,1,684.0,321.0
490,1,717.0,348.0
500,1,752.0,363.0
510,1,784.0,380.0
520,1,822.0,394.0
530,1,860.0,413.0
540,1,900.0,443.0
550,1,932.0,462.0
560,1,954.0,478.0
570,1,962.0,488.0
580,1,971.0,506.0
590,1,971.0,522.0
600,1,978.0,541.0
610,1,1006.0,579.0
620,1,1064.0,597.0
630,1,1130.0,592.0
640,1,1176.0,558.0
650,1,1201.0,536.0
660,1,1200.0,534.0
670,1,1171.0,508.0
680,1,1143.0,504.0
690,1,1146.0,534.0
700,1,1138.0,586.0
710,1,1122.0,647.0
720,1,1061.0,601.0
730,1,991.0,574.0
740,1,968.0,592.0
750,1,984.0,632.0
760,1,1009.0,653.0
770,1,1030.0,623.0
780,1,1059.0,590.0
790,1,1105.0,561.0
800,1,1153.0,559.0
810,1,1181.0,586.0
820,1,1197.0,602.0
830,1,1204.0,575.0
840,1,1198.0,534.0
850,1,1173.0,517.0
860,1,1144.0,520.0
870,1,1116.0,510.0
880,1,1100.0,493.0
890,1,1104.0,509.0
900,1,1098.0,579.0
910,1,1094.0,684.0
920,1,1081.0,648.0
930,1,1080.0,586.0
940,1,1072.0,562.0
950,1,1055.0,556.0
960,1,1054.0,580.0
970,1,1054.0,607.0
980,1,1045.0,646.0
990,1,1024.0,714.0
1000,1,993.0,797.0
1010,1,963.0,869.0
1020,1,933.0,888.0
1030,1,923.0,734.0
1040,1,993.0,583.0
1050,1,1120.0,423.0
1060,1,1210.0,327.0
1070,1,1185.0,316.0
1080,1,1062.0,381.0
1090,1,941.0,432.0
1100,1,871.0,464.0
1110,1,876.0,525.0
1120,1,931.0,550.0
1130,1,1006.0,536.0
1140,1,1089.0,517.0
1150,1,1145.0,482.0
1160,1,1158.0,459.0
1170,1,1155.0,450.0
1180,1,1132.0,493.0
1190,1,1105.0,545.0
1200,1,1110.0,589.0
1210,1,1121.0,591.0
1220,1,1120.0,567.0
1230,1,1117.0,535.0
1240,1,1127.0,517.0
1250,1,1116.0,526.0
1260,1,1095.0,550.0
1270,1,1112.0,573.0
1280,1,1130.0,584.0
1290,1,1105.0,574.0
1300,1,1052.0,533.0
1310,1,1027.0,509.0
1320,1,1013.0,496.0
1330,1,972.0,490.0
1340,1,919.0,467.0
1350,1,879.0,470.0
1360,1,854.0,516.0
1370,1,884.0,545.0
1380,1,926.0,562.0
1390,1,973.0,574.0
1400,1,1011.0,600.0
1410,1,1047.0,611.0
1420,1,1079.0,588.0
1430,1,1115.0,568.0
1440,1,1138.0,576.0
1450,1,1147.0,607.0
1460,1,1142.0,637.0
1470,1,1088.0,672.0
1480,1,1047.0,651.0
1490,1,1032.0,583.0
1500,1,1035.0,578.0
1510,1,1041.0,528.0
1520,1,1053.0,517.0
1530,1,1074.0,535.0
1540,1,1076.0,592.0
1550,1,1078.0,609.0
1560,1,1103.0,613.0
1570,1,1137.0,603.0
1580,1,1151.0,620.0
1590,1,1145.0,640.0
