# frame_id,track_id,center_x,center_y
150,1,919.0,639.0
160,1,924.0,650.5
170,1,923.0,662.0
180,1,915.0,678.5
190,1,895.5,690.5
200,1,879.0,698.5
210,1,887.5,699.5
220,1,913.5,706.0
230,1,943.0,708.5
240,1,971.5,698.0
250,1,990.0,680.0
260,1,1012.5,661.0
270,1,1067.5,617.0
280,1,1064.0,640.0
290,1,1055.0,651.5
300,1,1020.5,672.5
310,1,983.0,700.0
320,1,954.5,697.5
330,1,924.5,688.0
340,1,897.0,664.5
350,1,867.5,633.0
360,1,848.0,597.5
370,1,855.0,566.5
380,1,875.0,546.0
390,1,886.0,536.5
400,1,857.0,538.5
410,1,789.0,540.5
420,1,717.5,531.5
430,1,675.0,521.5
440,1,675.0,524.5
450,1,724.0,546.0
460,1,793.5,579.5
470,1,842.5,591.5
480,1,866.0,595.0
490,1,880.0,606.0
500,1,895.5,624.0
510,1,907.5,581.0
520,1,915.0,519.0
530,1,934.0,479.5
540,1,965.0,467.5
550,1,986.5,479.0
560,1,980.0,519.0
570,1,961.5,575.5
580,1,952.5,629.0
590,1,971.0,651.0
600,1,992.5,652.0
610,1,998.0,640.5
620,1,993.5,619.5
630,1,992.5,608.0
640,1,994.0,599.0
650,1,1006.0,588.5
660,1,1020.5,575.0
670,1,1000.5,573.5
680,1,976.0,573.0
690,1,952.5,573.5
700,1,929.5,573.0
710,1,927.0,569.0
720,1,957.0,568.0
730,1,973.0,583.0
740,1,961.0,602.0
750,1,935.0,635.0
760,1,939.0,635.0
770,1,966.0,655.0
780,1,998.0,684.0
790,1,1035.0,631.0
800,1,1030.0,590.0
810,1,1036.0,549.0
820,1,1036.0,507.0
830,1,1020.0,515.0
840,1,990.0,553.0
850,1,950.0,600.0
860,1,908.0,633.0
870,1,906.5,641.0
880,1,914.0,655.0
890,1,944.5,657.5
900,1,970.5,635.0
910,1,1001.5,606.0
920,1,1028.5,580.0
930,1,1049.5,559.0
940,1,1061.0,552.0
950,1,1063.0,543.5
960,1,1058.0,535.0
970,1,1046.5,532.5
980,1,1030.5,534.5
990,1,1017.0,538.5
1000,1,1012.0,548.5
1010,1,1005.0,563.5
1020,1,987.5,585.0
1030,1,972.5,605.5
1040,1,975.5,596.5
1050,1,1002.0,604.0
1060,1,1022.0,601.0
1070,1,1010.0,545.0
1080,1,989.0,489.0
1090,1,981.0,491.0
1100,1,979.0,521.0
1110,1,969.5,551.5
1120,1,968.5,583.5
1130,1,971.0,619.0
1140,1,968.0,668.5
1150,1,961.0,744.0
1160,1,955.0,760.0
1170,1,960.0,746.0
1180,1,973.0,737.0
1190,1,989.5,710.5
1200,1,1013.0,675.5
1210,1,1032.0,639.5
1220,1,1044.0,613.5
1230,1,1062.0,569.5
1240,1,1075.0,510.0
1250,1,1079.0,481.0
1260,1,1062.0,471.0
1270,1,1040.0,478.0
1280,1,1030.5,497.5
1290,1,1023.0,518.5
1300,1,1016.5,549.5
1310,1,1029.5,582.0
1320,1,1060.0,608.5
1330,1,1090.5,627.0
1340,1,1104.0,622.5
1350,1,1117.0,594.0
1360,1,1126.0,571.5
1370,1,1132.0,552.5
1380,1,1135.0,531.0
1390,1,1126.0,520.0
1400,1,1108.5,529.0
1410,1,1085.5,541.5
1420,1,1046.0,538.0
1430,1,1013.5,534.0
1440,1,980.0,527.0
1450,1,945.5,519.5
1460,1,917.0,534.5
1470,1,900.5,553.0
1480,1,893.5,563.5
1490,1,899.5,566.0
1500,1,909.0,563.0
1510,1,911.5,565.0
1520,1,917.5,559.5
1530,1,918.5,541.5
1540,1,914.5,526.5
1550,1,915.5,526.5
1560,1,926.5,555.5
1570,1,953.0,599.5
1580,1,981.5,644.5
1590,1,995.5,662.0
1600,1,986.0,652.5
1610,1,962.5,643.5
1620,1,936.0,631.0
1630,1,921.5,621.0
1640,1,938.5,612.0
1650,1,954.0,609.0
1660,1,955.5,621.0
1670,1,924.5,634.0
1680,1,876.0,640.0
1690,1,812.5,624.0
1700,1,762.5,611.0
1710,1,753.0,595.5
1720,1,797.0,592.0
1730,1,878.5,579.0
1740,1,963.0,562.5
1750,1,1006.0,559.5
1760,1,1002.5,558.5
1770,1,967.0,563.0
1780,1,942.0,578.0
1790,1,941.0,618.0
1800,1,979.0,655.0
1810,1,1005.0,674.0
1820,1,1009.5,683.0
1830,1,1006.0,665.5
1840,1,986.5,644.5
1850,1,966.0,612.5
1860,1,958.0,561.0
1870,1,953.5,502.5
1880,1,940.0,475.5
1890,1,938.5,473.5
1900,1,895.0,464.0
