# frame_id,track_id,center_x,center_y
150,1,960.0,664.0
160,1,957.0,654.0
170,1,961.0,626.0
180,1,974.0,618.0
190,1,993.0,596.0
200,1,1008.0,602.0
210,1,1010.0,598.0
220,1,999.0,606.0
230,1,984.0,608.0
240,1,969.0,614.0
250,1,964.0,626.0
260,1,971.0,630.0
270,1,979.0,636.0
280,1,1000.0,634.0
290,1,1015.0,634.0
300,1,1019.0,616.0
310,1,1012.5,602.0
320,1,1002.5,602.5
330,1,1000.5,607.0
340,1,991.5,612.0
350,1,981.0,619.0
360,1,969.0,617.0
370,1,955.5,618.0
380,1,943.0,611.0
390,1,939.0,601.5
400,1,942.0,586.0
410,1,966.5,567.5
420,1,1006.5,558.5
430,1,1049.5,562.0
440,1,1079.0,566.5
450,1,1092.0,575.0
460,1,1097.0,581.0
470,1,1102.5,582.5
480,1,1097.0,590.0
490,1,1083.5,589.5
500,1,1059.5,577.0
510,1,1030.0,584.5
520,1,1009.0,603.0
530,1,1008.5,601.0
540,1,1020.5,578.0
550,1,1034.0,541.5
560,1,1032.0,517.5
570,1,1021.5,510.5
580,1,1009.0,516.0
590,1,1002.0,513.0
600,1,976.0,485.0
610,1,962.0,482.0
620,1,949.0,517.0
630,1,948.0,579.0
640,1,947.0,651.0
650,1,937.0,645.0
660,1,924.0,615.0
670,1,891.0,609.0
680,1,829.0,610.0
690,1,778.5,622.5
700,1,745.0,645.0
710,1,713.0,655.0
720,1,677.0,667.0
730,1,646.0,678.0
740,1,612.0,699.0
750,1,603.0,719.0
760,1,638.0,727.0
770,1,692.0,735.0
780,1,734.0,757.0
790,1,742.0,775.0
800,1,724.0,765.0
810,1,713.0,740.0
820,1,738.0,670.0
830,1,824.0,598.0
840,1,927.0,566.5
850,1,1017.5,574.0
860,1,1091.5,576.0
870,1,1137.5,569.0
880,1,1164.0,538.0
890,1,1178.0,532.0
900,1,1194.0,554.0
910,1,1184.0,602.0
920,1,1141.0,677.0
930,1,1061.0,733.0
940,1,974.5,709.5
950,1,922.5,677.0
960,1,928.5,655.0
970,1,959.5,643.5
980,1,979.0,620.0
990,1,982.5,607.0
1000,1,983.5,607.5
1010,1,967.0,611.5
1020,1,923.5,611.5
1030,1,857.0,608.0
1040,1,791.0,593.0
1050,1,759.0,566.0
1060,1,775.0,533.0
1070,1,806.5,508.0
1080,1,832.0,501.0
1090,1,842.0,529.5
1100,1,854.5,568.0
1110,1,898.0,564.5
1120,1,933.5,541.5
1130,1,929.0,522.0
1140,1,886.5,508.5
1150,1,839.5,514.0
1160,1,816.0,551.5
1170,1,827.5,595.5
1180,1,865.0,617.5
1190,1,886.0,642.0
1200,1,885.5,651.0
1210,1,888.5,651.5
1220,1,926.5,632.5
1230,1,962.5,619.0
1240,1,987.0,594.0
1250,1,978.5,594.0
1260,1,958.0,615.5
1270,1,989.0,608.0
1280,1,1043.0,566.0
1290,1,1059.0,541.0
1300,1,1116.0,472.0
1310,1,1077.5,436.5
1320,1,1099.0,397.5
1330,1,1076.0,378.5
1340,1,1034.0,378.0
1350,1,983.0,383.0
1360,1,946.5,392.0
1370,1,930.0,398.0
1380,1,923.0,458.0
1390,1,921.0,538.0
1400,1,933.0,638.0
1410,1,958.0,710.0
1420,1,992.0,741.0
1430,1,1019.0,757.5
1440,1,1025.5,760.5
1450,1,1024.0,750.0
1460,1,1030.0,758.5
1470,1,1053.0,767.0
1480,1,1088.5,762.5
1490,1,1122.0,722.5
1500,1,1137.5,675.0
1510,1,1103.0,621.5
1520,1,1038.0,570.0
1530,1,979.0,539.0
1540,1,924.0,561.0
